X_lr,X_stdt,Y
0.3751301210907942,0.3598278843644254,0.3381975395007689
0.35666752526027695,0.3381975395007689,0.35310636110563737
0.30019906676692565,0.35310636110563737,0.36486266486958724
0.31303459814040924,0.36486266486958724,0.3693713167038461
0.4827352281889188,0.3693713167038461,0.38195187287982507
0.5180040512078629,0.38195187287982507,0.3732748427102464
0.49724535199901176,0.3732748427102464,0.37256974759149514
0.39026126814930423,0.37256974759149514,0.36944712771895033
0.425756924753039,0.36944712771895033,0.3583438242459218
0.44356616803648924,0.3583438242459218,0.3544218800486795
0.4434433380733232,0.3544218800486795,0.3584756816335645
0.49531383293406417,0.3584756816335645,0.3569865820453594
0.39121336390553607,0.3569865820453594,0.35132271907417195
0.425756924753039,0.35132271907417195,0.3575430165767929
0.35524792081578166,0.3575430165767929,0.373983110361496
0.5308094895377992,0.373983110361496,0.2893407594062541
0.442855743526843,0.2893407594062541,0.25700123675869546
0.39144428571372303,0.25700123675869546,0.25685964042694703
